0,1,2,3,4,5,6
0.0,132.0,164.0,0.0,0.0,0.0,576.0
0.0,0.0,14.0,0.0,131.0,163.0,1.0
144.0,0.0,0.0,0.0,232.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.0,447.0
74.0,0.0,145.0,0.0,268.0,10.0,261.0
496.0,0.0,0.0,352.0,0.0,0.0,282.0
0.0,0.0,0.0,135.0,0.0,348.0,303.0
0.0,0.0,10.0,46.0,223.0,61.0,182.0
0.0,169.0,174.0,126.0,0.0,0.0,28.0
0.0,0.0,8.0,0.0,155.0,119.0,352.0
0.0,146.0,16.0,0.0,73.0,0.0,7.0
122.0,0.0,8.0,0.0,0.0,50.0,160.0
0.0,79.0,0.0,89.0,0.0,87.0,337.0
84.0,108.0,0.0,66.0,0.0,408.0,154.0
450.0,0.0,17.0,0.0,0.0,19.0,310.0
179.0,0.0,0.0,211.0,152.0,302.0,668.0
0.0,109.0,440.0,0.0,27.0,57.0,349.0
87.0,70.0,1.0,368.0,175.0,154.0,148.0
0.0,0.0,0.0,143.0,138.0,317.0,426.0
95.0,0.0,16.0,190.0,0.0,147.0,138.0
0.0,0.0,158.0,302.0,245.0,177.0,179.0
138.0,127.0,160.0,453.0,0.0,137.0,336.0
27.0,96.0,20.0,0.0,288.0,173.0,0.0
0.0,0.0,142.0,125.0,407.0,437.0,3.0
104.0,0.0,15.0,24.0,101.0,157.0,212.0
0.0,0.0,276.0,0.0,0.0,258.0,0.0
0.0,0.0,225.0,415.0,260.0,144.0,142.0
52.0,0.0,0.0,94.0,0.0,170.0,533.0
0.0,118.0,0.0,278.0,121.0,0.0,209.0
105.0,0.0,99.0,289.0,0.0,67.0,0.0
0.0,0.0,282.0,92.0,142.0,0.0,573.0
0.0,191.0,0.0,219.0,55.0,137.0,143.0
159.0,0.0,94.0,204.0,0.0,160.0,164.0
0.0,0.0,108.0,112.0,41.0,222.0,168.0
0.0,0.0,0.0,206.0,286.0,169.0,253.0
0.0,0.0,0.0,155.0,0.0,185.0,159.0
0.0,161.0,0.0,139.0,0.0,6.0,201.0
84.0,0.0,0.0,128.0,0.0,291.0,146.0
0.0,0.0,0.0,136.0,166.0,101.0,198.0
0.0,0.0,125.0,126.0,0.0,0.0,94.0
0.0,0.0,167.0,263.0,0.0,95.0,7.0
115.0,0.0,147.0,247.0,0.0,0.0,263.0
0.0,124.0,132.0,0.0,133.0,24.0,402.0
0.0,144.0,0.0,0.0,108.0,0.0,372.0
497.0,0.0,0.0,157.0,77.0,0.0,153.0
477.0,224.0,0.0,0.0,166.0,9.0,404.0
99.0,0.0,62.0,0.0,0.0,9.0,1.0
0.0,0.0,167.0,347.0,227.0,208.0,107.0
0.0,0.0,161.0,113.0,107.0,151.0,713.0
0.0,0.0,0.0,195.0,0.0,13.0,125.0
212.0,0.0,8.0,0.0,0.0,314.0,2.0
0.0,0.0,0.0,306.0,0.0,0.0,32.0
0.0,0.0,0.0,0.0,80.0,173.0,350.0
186.0,0.0,0.0,0.0,0.0,0.0,91.0
0.0,15.0,0.0,0.0,146.0,12.0,517.0
0.0,0.0,2.0,174.0,0.0,150.0,8.0
223.0,0.0,13.0,0.0,0.0,3.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,165.0
0.0,0.0,0.0,186.0,0.0,169.0,124.0
49.0,0.0,7.0,0.0,0.0,157.0,136.0
0.0,0.0,0.0,0.0,0.0,352.0,0.0
0.0,0.0,0.0,72.0,0.0,164.0,0.0
153.0,0.0,0.0,0.0,1.0,58.0,162.0
203.0,0.0,101.0,0.0,0.0,0.0,0.0
0.0,211.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,12.0,0.0,0.0,0.0,0.0
223.0,85.0,0.0,0.0,72.0,0.0,0.0
0.0,0.0,0.0,29.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,30.0,0.0
0.0,0.0,0.0,27.0,0.0,5.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,65.0,0.0,0.0,0.0,0.0
279.0,0.0,0.0,0.0,0.0,32.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,182.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,132.0,0.0,25.0,245.0,0.0
0.0,0.0,0.0,186.0,0.0,498.0,121.0
0.0,0.0,0.0,0.0,203.0,655.0,0.0
0.0,0.0,571.0,89.0,0.0,163.0,0.0
0.0,0.0,177.0,136.0,386.0,139.0,0.0
0.0,0.0,237.0,141.0,0.0,431.0,0.0
0.0,0.0,587.0,0.0,0.0,311.0,164.0
0.0,0.0,154.0,0.0,0.0,497.0,129.0
123.0,0.0,80.0,264.0,85.0,638.0,0.0
0.0,0.0,125.0,0.0,0.0,261.0,1076.0
0.0,0.0,0.0,125.0,204.0,0.0,0.0
0.0,0.0,342.0,123.0,175.0,292.0,0.0
225.0,0.0,0.0,373.0,263.0,128.0,169.0
114.0,52.0,256.0,441.0,120.0,297.0,90.0
313.0,113.0,0.0,244.0,142.0,171.0,0.0
56.0,0.0,268.0,0.0,2.0,176.0,159.0
283.0,0.0,143.0,0.0,0.0,124.0,1.0
0.0,95.0,114.0,443.0,0.0,290.0,0.0
133.0,0.0,380.0,158.0,0.0,424.0,0.0
186.0,0.0,121.0,0.0,153.0,0.0,114.0
66.0,0.0,0.0,0.0,0.0,115.0,0.0
0.0,0.0,159.0,0.0,96.0,310.0,502.0
0.0,0.0,125.0,153.0,155.0,152.0,24.0
0.0,0.0,0.0,615.0,290.0,177.0,0.0
0.0,0.0,0.0,205.0,0.0,630.0,59.0
0.0,0.0,0.0,0.0,159.0,467.0,0.0
0.0,0.0,153.0,491.0,116.0,175.0,100.0
0.0,0.0,149.0,0.0,0.0,84.0,1.0
66.0,0.0,251.0,0.0,0.0,290.0,133.0
124.0,0.0,137.0,235.0,0.0,111.0,0.0
0.0,139.0,0.0,95.0,0.0,0.0,0.0
0.0,266.0,274.0,107.0,263.0,232.0,0.0
0.0,0.0,0.0,209.0,63.0,273.0,288.0
0.0,0.0,0.0,0.0,219.0,302.0,88.0
0.0,0.0,117.0,117.0,0.0,406.0,0.0
0.0,0.0,87.0,0.0,112.0,181.0,0.0
0.0,0.0,190.0,58.0,368.0,7.0,321.0
96.0,0.0,0.0,324.0,215.0,28.0,65.0
0.0,0.0,262.0,238.0,157.0,398.0,0.0
0.0,0.0,239.0,258.0,0.0,0.0,0.0
69.0,134.0,0.0,91.0,115.0,329.0,216.0
91.0,0.0,231.0,146.0,0.0,271.0,0.0
148.0,124.0,139.0,0.0,98.0,133.0,2.0
127.0,0.0,140.0,0.0,142.0,520.0,1.0
0.0,71.0,143.0,154.0,76.0,282.0,277.0
0.0,0.0,0.0,140.0,228.0,117.0,80.0
0.0,275.0,269.0,347.0,0.0,0.0,0.0
356.0,0.0,133.0,0.0,0.0,276.0,22.0
286.0,0.0,14.0,266.0,64.0,118.0,0.0
0.0,273.0,231.0,0.0,112.0,206.0,0.0
205.0,0.0,125.0,0.0,104.0,0.0,79.0
71.0,0.0,362.0,389.0,138.0,0.0,0.0
0.0,113.0,0.0,132.0,0.0,92.0,43.0
0.0,0.0,0.0,118.0,0.0,92.0,270.0
0.0,0.0,118.0,130.0,81.0,420.0,79.0
0.0,135.0,288.0,0.0,0.0,0.0,133.0
0.0,0.0,0.0,163.0,237.0,0.0,0.0
0.0,54.0,0.0,135.0,0.0,168.0,0.0
0.0,0.0,151.0,356.0,0.0,120.0,103.0
0.0,83.0,0.0,133.0,265.0,168.0,0.0
135.0,0.0,0.0,111.0,204.0,157.0,141.0
0.0,0.0,243.0,0.0,268.0,211.0,0.0
0.0,0.0,138.0,115.0,0.0,486.0,263.0
0.0,91.0,0.0,200.0,0.0,131.0,0.0
152.0,0.0,308.0,62.0,0.0,0.0,166.0
107.0,165.0,16.0,342.0,0.0,82.0,0.0
0.0,0.0,132.0,123.0,96.0,142.0,0.0
0.0,105.0,0.0,309.0,115.0,56.0,10.0
0.0,0.0,0.0,130.0,0.0,0.0,0.0
0.0,0.0,145.0,0.0,120.0,293.0,71.0
0.0,0.0,260.0,144.0,145.0,133.0,98.0
0.0,0.0,0.0,446.0,194.0,164.0,0.0
0.0,0.0,0.0,0.0,131.0,311.0,0.0
0.0,0.0,77.0,515.0,0.0,2.0,0.0
0.0,124.0,272.0,0.0,207.0,100.0,228.0
115.0,0.0,230.0,135.0,124.0,112.0,0.0
385.0,0.0,92.0,0.0,0.0,303.0,0.0
0.0,0.0,308.0,270.0,120.0,0.0,0.0
0.0,0.0,123.0,235.0,222.0,181.0,0.0
0.0,0.0,0.0,169.0,89.0,418.0,0.0
0.0,0.0,0.0,112.0,264.0,143.0,0.0
0.0,0.0,0.0,0.0,0.0,225.0,0.0
97.0,0.0,308.0,230.0,0.0,0.0,95.0
0.0,0.0,0.0,255.0,0.0,304.0,0.0
127.0,102.0,0.0,251.0,0.0,513.0,0.0
0.0,0.0,124.0,0.0,104.0,258.0,286.0
0.0,0.0,163.0,128.0,0.0,0.0,107.0
80.0,148.0,15.0,0.0,95.0,2.0,0.0
0.0,0.0,150.0,431.0,0.0,7.0,0.0
473.0,0.0,114.0,179.0,0.0,0.0,0.0
242.0,0.0,454.0,141.0,75.0,261.0,0.0
255.0,127.0,121.0,0.0,119.0,0.0,168.0
0.0,200.0,0.0,163.0,69.0,0.0,0.0
0.0,0.0,0.0,0.0,132.0,338.0,3.0
0.0,198.0,0.0,134.0,196.0,309.0,0.0
0.0,0.0,148.0,473.0,0.0,0.0,157.0
898.0,0.0,0.0,0.0,0.0,105.0,12.0
0.0,0.0,0.0,0.0,0.0,186.0,0.0
69.0,0.0,0.0,145.0,0.0,160.0,0.0
0.0,0.0,0.0,0.0,94.0,108.0,0.0
0.0,0.0,0.0,243.0,0.0,0.0,0.0
0.0,0.0,136.0,0.0,0.0,346.0,124.0
0.0,0.0,0.0,0.0,0.0,174.0,0.0
0.0,0.0,0.0,137.0,0.0,0.0,0.0
0.0,0.0,0.0,189.0,0.0,7.0,0.0
92.0,0.0,0.0,0.0,0.0,175.0,0.0
159.0,0.0,0.0,0.0,0.0,153.0,0.0
409.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,145.0,0.0,0.0,0.0,0.0,15.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,19.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
507.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
183.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,242.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,185.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,177.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,109.0,34.0,0.0,304.0,0.0
0.0,0.0,0.0,57.0,0.0,314.0,0.0
0.0,0.0,0.0,73.0,115.0,178.0,0.0
0.0,0.0,383.0,0.0,81.0,573.0,0.0
0.0,0.0,442.0,79.0,245.0,233.0,0.0
0.0,0.0,479.0,190.0,0.0,384.0,0.0
0.0,0.0,243.0,0.0,0.0,146.0,0.0
0.0,0.0,0.0,0.0,0.0,554.0,130.0
0.0,118.0,356.0,379.0,0.0,859.0,1.0
0.0,0.0,218.0,0.0,0.0,397.0,969.0
0.0,0.0,0.0,256.0,217.0,157.0,0.0
70.0,0.0,279.0,142.0,0.0,416.0,0.0
214.0,81.0,0.0,571.0,101.0,0.0,0.0
93.0,90.0,48.0,272.0,108.0,142.0,83.0
88.0,153.0,159.0,0.0,383.0,70.0,0.0
167.0,0.0,160.0,117.0,309.0,0.0,34.0
369.0,0.0,349.0,0.0,0.0,73.0,0.0
0.0,0.0,349.0,261.0,0.0,124.0,113.0
67.0,0.0,457.0,126.0,0.0,66.0,0.0
138.0,113.0,110.0,0.0,223.0,529.0,106.0
110.0,0.0,275.0,225.0,0.0,228.0,0.0
0.0,0.0,95.0,206.0,0.0,176.0,18.0
49.0,0.0,0.0,213.0,222.0,63.0,13.0
0.0,0.0,0.0,344.0,121.0,240.0,1.0
0.0,0.0,0.0,0.0,157.0,400.0,2.0
0.0,0.0,0.0,232.0,0.0,353.0,0.0
0.0,0.0,332.0,0.0,100.0,0.0,0.0
120.0,0.0,139.0,229.0,118.0,286.0,0.0
0.0,0.0,367.0,134.0,0.0,146.0,77.0
0.0,0.0,0.0,0.0,107.0,450.0,22.0
0.0,0.0,0.0,0.0,101.0,334.0,14.0
0.0,200.0,0.0,0.0,0.0,113.0,0.0
0.0,108.0,308.0,0.0,89.0,0.0,217.0
0.0,265.0,0.0,84.0,0.0,0.0,167.0
0.0,0.0,157.0,495.0,101.0,259.0,0.0
0.0,0.0,232.0,82.0,0.0,270.0,0.0
92.0,0.0,107.0,284.0,329.0,0.0,0.0
0.0,102.0,93.0,119.0,282.0,372.0,0.0
87.0,126.0,130.0,125.0,101.0,324.0,0.0
0.0,0.0,142.0,65.0,117.0,95.0,63.0
0.0,0.0,109.0,159.0,118.0,0.0,193.0
96.0,28.0,185.0,0.0,23.0,149.0,0.0
35.0,0.0,233.0,0.0,0.0,470.0,0.0
0.0,98.0,0.0,244.0,116.0,224.0,0.0
0.0,83.0,144.0,155.0,116.0,133.0,0.0
0.0,99.0,148.0,0.0,169.0,258.0,238.0
177.0,0.0,107.0,0.0,106.0,0.0,0.0
93.0,0.0,0.0,65.0,287.0,165.0,240.0
0.0,81.0,245.0,197.0,0.0,0.0,0.0
368.0,268.0,175.0,0.0,102.0,228.0,0.0
272.0,0.0,159.0,209.0,0.0,104.0,0.0
0.0,197.0,156.0,0.0,0.0,469.0,0.0
0.0,0.0,302.0,414.0,138.0,227.0,106.0
0.0,0.0,0.0,119.0,0.0,231.0,0.0
0.0,0.0,176.0,0.0,0.0,0.0,146.0
104.0,86.0,158.0,0.0,6.0,165.0,0.0
0.0,0.0,112.0,384.0,197.0,96.0,1.0
0.0,62.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,332.0,0.0,245.0,158.0,127.0
0.0,0.0,0.0,178.0,213.0,293.0,57.0
0.0,0.0,154.0,242.0,0.0,0.0,312.0
76.0,0.0,0.0,138.0,43.0,0.0,265.0
0.0,0.0,281.0,253.0,176.0,0.0,160.0
0.0,150.0,0.0,157.0,85.0,202.0,116.0
76.0,86.0,0.0,0.0,111.0,257.0,0.0
50.0,0.0,265.0,0.0,0.0,62.0,0.0
0.0,0.0,135.0,157.0,117.0,137.0,33.0
0.0,0.0,167.0,154.0,214.0,107.0,98.0
143.0,0.0,0.0,237.0,104.0,123.0,149.0
0.0,0.0,117.0,621.0,0.0,0.0,1.0
0.0,0.0,307.0,0.0,0.0,179.0,0.0
84.0,0.0,0.0,87.0,131.0,132.0,0.0
0.0,0.0,108.0,141.0,162.0,145.0,68.0
0.0,0.0,93.0,371.0,114.0,147.0,0.0
0.0,0.0,322.0,88.0,0.0,104.0,0.0
221.0,109.0,0.0,171.0,135.0,232.0,596.0
164.0,0.0,0.0,152.0,94.0,153.0,2.0
0.0,0.0,212.0,0.0,289.0,92.0,0.0
0.0,0.0,117.0,399.0,0.0,160.0,0.0
0.0,0.0,14.0,0.0,386.0,336.0,0.0
102.0,0.0,145.0,343.0,0.0,232.0,0.0
0.0,0.0,0.0,137.0,241.0,108.0,253.0
110.0,0.0,153.0,0.0,0.0,314.0,0.0
102.0,0.0,130.0,130.0,153.0,99.0,0.0
0.0,0.0,115.0,0.0,135.0,148.0,0.0
0.0,0.0,0.0,131.0,162.0,138.0,20.0
0.0,0.0,182.0,97.0,291.0,155.0,375.0
0.0,154.0,0.0,116.0,0.0,0.0,491.0
0.0,0.0,151.0,0.0,0.0,0.0,74.0
470.0,0.0,0.0,85.0,259.0,135.0,1.0
0.0,163.0,303.0,0.0,240.0,0.0,241.0
0.0,240.0,180.0,156.0,0.0,229.0,0.0
476.0,0.0,122.0,156.0,125.0,340.0,0.0
0.0,0.0,57.0,107.0,322.0,18.0,3.0
202.0,0.0,0.0,420.0,248.0,124.0,40.0
0.0,0.0,23.0,0.0,0.0,0.0,0.0
0.0,86.0,0.0,0.0,78.0,193.0,0.0
0.0,0.0,0.0,0.0,130.0,221.0,0.0
269.0,0.0,0.0,0.0,0.0,215.0,0.0
0.0,0.0,0.0,155.0,123.0,136.0,0.0
0.0,0.0,0.0,126.0,0.0,168.0,187.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,179.0,154.0
0.0,0.0,0.0,0.0,187.0,0.0,0.0
0.0,0.0,0.0,34.0,0.0,171.0,33.0
36.0,0.0,0.0,117.0,0.0,118.0,0.0
345.0,201.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,15.0,0.0
0.0,0.0,0.0,0.0,0.0,6.0,0.0
354.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0
0.0,199.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
297.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
